PUBCHEM_OPENEYE_CAN_SMILES	PUBCHEM_COMPOUND_CID	PUBCHEM_IUPAC_INCHIKEY	PUBCHEM_MOLECULAR_FORMULA	PUBCHEM_MOLECULAR_WEIGHT
CC1=C2C(=CC(=C1)C3=NCC(N3)(C)C)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135681875	IQSICYGTAPFFKF-UHFFFAOYSA-N	C26H27ClN6O2	490.992
CC1=C2C(=CC(=C1)C3=NC=C(N3)C)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135681834	ZTSJUQOBFLZJMJ-UHFFFAOYSA-N	C25H23ClN6O2	474.949
CC1=C2C(=CC(=C1)C3=NCCCN3)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135681832	OPICGPYWGONRDP-UHFFFAOYSA-N	C25H25ClN6O2	476.965
CC1=CC(=CC=C1)C(CNC2=C(C(=O)NC=C2)C3=NC4=C(N3)C=C(C=C4C)N5C=CN=C5)O	135681822	CECGELAIBOUHKM-UHFFFAOYSA-N	C25H24N6O2	440.507
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC(=C4)Cl)Cl)O)N5C=CN=C5	135681820	OZKHBJNCGRDAAE-UHFFFAOYSA-N	C24H20Cl2N6O2	495.364
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)C(F)(F)F)O)N5C=CN=C5	135681810	IOGLBSDFFVZJBQ-UHFFFAOYSA-N	C25H21F3N6O2	494.478
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCCC4=CC=CC=N4)N5C=CN=C5	135681778	ITUXVMIFNQWGDA-UHFFFAOYSA-N	C23H21N7O	411.469
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC=C(C=C4)OC)O)N5C=CN=C5	135681763	UNYMWSTWKGIIOC-UHFFFAOYSA-N	C25H24N6O3	456.506
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)F)O)N5C=CN=C5	135681742	XMRDJZYWIDOPTO-UHFFFAOYSA-N	C24H21FN6O2	444.47
CC1=C2C(=CC(=C1)C(=NC)N)NC(=N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O	135681730	WGPYWDLNUPWWNN-UHFFFAOYSA-N	C23H23ClN6O2	450.927
CC1=CC=C(C=C1)C(CNC2=C(C(=O)NC=C2)C3=NC4=C(N3)C=C(C=C4C)N5C=CN=C5)O	135681727	RWCLQKOEQQUIAH-UHFFFAOYSA-N	C25H24N6O2	440.507
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)OC)O)N5C=CN=C5	135681721	PQCIBFPSJBDHRR-UHFFFAOYSA-N	C25H24N6O3	456.506
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5C=CN=C5	135681612	WASNZPFVELUKFM-UHFFFAOYSA-N	C24H21ClN6O2	460.922
CC1=C2C(=CC=C1)NC(=N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O	135681596	LOYHRPQPVDZCBA-UHFFFAOYSA-N	C21H19ClN4O2	394.859
CC1=C2C(=CC(=C1)C3=NCCN3C)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135681590	DJXOQVPIGHGJIJ-UHFFFAOYSA-N	C25H25ClN6O2	476.965
CC1=C2C(=CC(=C1)C(=O)N)NC(=N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O	135681577	RWTQXCQZLXMHMX-UHFFFAOYSA-N	C22H20ClN5O3	437.884
C1=CC(=C(C=C1NC2=NC(=NC(=N2)N)Cl)N=NC3=C(C4=C(C(=C(C=C4C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC5=C(C=CC(=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])N)O)S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+]	135666478	UYAABLNBFLLCJA-UHFFFAOYSA-I	C25H14ClN10Na5O16S5	1021.14
CN(C)CCN1C2=C3C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	135665155	ZDRDUIXYCCSGDD-UHFFFAOYSA-N	C18H18N6O5	398.379
CCCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCN(CC)CC)[N+](=O)[O-]	135665153	JUGXXRTVSUKKCK-UHFFFAOYSA-N	C22H27N5O3	409.49
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OCC	135665152	RFAZIRKKWUMEOB-UHFFFAOYSA-N	C21H25N5O3	395.463
CC(=O)OC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCCN(C)C)[N+](=O)[O-]	135665151	MQUDEHVWZNXWMO-UHFFFAOYSA-N	C20H21N5O4	395.419
CCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCCN(C)C)[N+](=O)[O-]	135665150	ADNOBGSWYUSLKR-UHFFFAOYSA-N	C20H23N5O3	381.436
CC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCNCCO)[N+](=O)[O-]	135665149	KNZCFVWDVUVQMT-UHFFFAOYSA-N	C18H19N5O3	353.382
CCCCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCN(CC)CC)[N+](=O)[O-]	135665146	RALOZQCIVUXVIJ-UHFFFAOYSA-N	C23H29N5O3	423.517
C1=CC2=C(C(=C1)N)N=CNC2=O	135623998	PYVNSJBGHICCFN-UHFFFAOYSA-N	C8H7N3O	161.164
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC(CC4=CC=CC=C4Br)CO)N5C=CN=C5	135611169	SVOBCURLIYHUOI-KRWDZBQOSA-N	C25H23BrN6O2	519.403
C1=CC(=C(C2=C(C=C(C=C21)S(=O)(=O)[O-])O)N=NC3=C(C=C(C=C3)Cl)C(F)(F)F)N.[Na+]	135580645	GVLHHJPRNMDLLL-UHFFFAOYSA-M	C17H10ClF3N3NaO4S	467.779
C1CCC(C(C1)N)NC2=NC(=C3C(=C2)N=CNC3=O)NC4=CC=CC5=C4NC=C5	135566923	JZLUCFJMWJDRIK-UONOGXRCSA-N	C21H23N7O	389.463
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC=CC=C4Cl)O)N5C=CN=C5	135553383	KOLLAAGGKODJFJ-UHFFFAOYSA-N	C24H21ClN6O2	460.922
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC=CC(=C4)C#N)O)N5C=CN=C5	135553279	CUIKHKQELSFEHB-UHFFFAOYSA-N	C25H21N7O2	451.49
CC1=C2C(=CC(=C1)C(=O)N(C)C)NC(=N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O	135553271	AENCTNCRKXVXOM-UHFFFAOYSA-N	C24H24ClN5O3	465.938
CC1=C2C(=CC(=C1)C(=O)NC3CC3)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135553269	UHIYZXSEOHGEBS-UHFFFAOYSA-N	C25H24ClN5O3	477.949
CC1=C2C(=CC(=C1)C(=O)NC3CCCC3)NC(=N2)C4=C(C=CNC4=O)NCC(C5=CC(=CC=C5)Cl)O	135553268	VOEZJKBTZPTQLU-UHFFFAOYSA-N	C27H28ClN5O3	506.003
CC1=C2C(=CC(=C1)C(=O)NC)NC(=N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O	135553266	VNHSWSVUHFYHIZ-UHFFFAOYSA-N	C23H22ClN5O3	451.911
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)CC#N	135553240	BKRADANXACAJKT-HSZRJFAPSA-N	C27H28ClN7O2	518.018
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCN(CC5)C	135553232	ABLYXLXBJMBVQN-JOCHJYFZSA-N	C26H29ClN6O2	493.008
CCNC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135548222	WQDFECRQRMTUPE-UHFFFAOYSA-N	C25H21N5O3S	471.535
CCCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135545868	NIRKTAPQTDSXLL-UHFFFAOYSA-N	C26H22N4O4S	486.546
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC=CC=C4)O)N5C=CN=C5	135542937	LQRBWXDBMNHGCK-UHFFFAOYSA-N	C24H22N6O2	426.48
CC1=C2C(=CC=C1)[N+](=NC(=[N+]2[O-])N)[O-]	135542401	UKZBIYWCEDHBQX-UHFFFAOYSA-N	C8H8N4O2	192.178
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=C(C=C4)OC)Cl)O)N5C=CN=C5	135532904	ZFWLXTPDKRBCNN-UHFFFAOYSA-N	C25H23ClN6O3	490.948
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)O)O)N5C=CN=C5	135530495	NVXUNXUNXWQVAY-UHFFFAOYSA-N	C24H22N6O3	442.479
COC(=O)C1=C(C=CC2=NC3=C(C=CC=C3N=C21)C(=O)O)O	135527046	QGRPCLYUAZBYBK-UHFFFAOYSA-N	C15H10N2O5	298.254
CC1=C2C(=CC(=C1)C3=C(C=CC=C3Cl)O)N=NC(=N2)NC4=CC=C(C=C4)S(=O)(=O)NCCN5CCCC5	135520206	WQACVRFKZIYHIM-UHFFFAOYSA-N	C26H27ClN6O3S	539.051
COC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135518716	CKNZYRWFWBKRDS-UHFFFAOYSA-N	C24H18N4O4S	458.492
CC(CCCN)NC1=CC(=C(C2=C1N=CC=C2)O)OC	135516690	DCIFAKQLYKKQAG-UHFFFAOYSA-N	C15H21N3O2	275.352
CCN(CC)CCCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	135503764	XPWBXMALRVDRIR-UHFFFAOYSA-N	C21H25N5O3	395.463
C1=CC2=C(C(=CC(=C2O)O)N)N=C1	135502413	VUYJUNNNRNSMEG-UHFFFAOYSA-N	C9H8N2O2	176.175
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CNC6=C5C=CC=N6	135497881	ASMMZUTXVOTFEU-UHFFFAOYSA-N	C22H17N7O	395.426
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC=C5	135497879	QSDYIYAFRFRSKH-UHFFFAOYSA-N	C20H16N6O	356.389
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CC6=CC=CC=C6N=C5	135497878	UZNNPFJNMZEOIY-UHFFFAOYSA-N	C24H18N6O	406.449
CC(C)OCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497877	SZVKQFOSCWNKPT-UHFFFAOYSA-N	C26H22N6O	434.503
CCN(CC)C(=O)C1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497870	WALDVLHIHTVOPR-UHFFFAOYSA-N	C27H23N7O	461.529
CC(C)NC(=O)C1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497869	ISABFXAQXIFBSS-UHFFFAOYSA-N	C26H21N7O	447.502
CC(C)NCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497865	NTRCIHPFGKPYRR-UHFFFAOYSA-N	C26H23N7	433.519
CCN(CC)CC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497855	HAIHTRCFSLFERU-UHFFFAOYSA-N	C27H25N7	447.546
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497854	QKVCYCAAFKGTNA-UHFFFAOYSA-N	C24H18N6O	406.449
C1=CC=C2C(=C1)C=NC=C2C3=CC4=C(NN=C4N=C3)C5=NC6=C(C=CC=C6N5)CO	135497853	HPGCVHHKMXXSAL-UHFFFAOYSA-N	C23H16N6O	392.422
CC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CN=CC6=CC=CC=C65	135497852	KYLXOJOIXAIVQX-UHFFFAOYSA-N	C23H16N6	376.423
CCCNCC1=CN=CC(=C1)C2=CC3=C(NN=C3N=C2)C4=NC5=C(C=CC=C5N4)COC	135497814	ITLMSAKDJJHLOE-UHFFFAOYSA-N	C24H25N7O	427.512
COCC1=C2C(=CC=C1)NC(=N2)C3=C4C=C(C=NC4=NN3)C5=CC=NC=C5	135497800	VCQAGQAPRXRROI-UHFFFAOYSA-N	C20H16N6O	356.389
CCNCC1=C(C(=CN=C1)C2=CC3=C(NN=C3N=C2)C4=NC5=C(C=CC=C5N4)COC)C	135497794	CPKRSUOVRJCBQP-UHFFFAOYSA-N	C24H25N7O	427.512
CNCC1=CN=CC(=C1)C2=CC3=C(NN=C3N=C2)C4=NC5=C(C=CC=C5N4)COC	135497791	WLIGHAXZSXWZCO-UHFFFAOYSA-N	C22H21N7O	399.458
CSC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135497373	FTPBGRHDZDFMJC-UHFFFAOYSA-N	C24H18N4O3S2	474.553
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135496951	SRSIOZAWMSSYFH-UHFFFAOYSA-N	C25H20N4O4S	472.519
CCCC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135487973	NNQCEZGVRHRMQS-UHFFFAOYSA-N	C26H22N4O4	454.486
CCC12CCC(=O)C(=C1C3=C(C2)C4=NNN=C4C=C3)C5=CC=C(C=C5)O	135486163	KLEGMOSYJXJPHV-UHFFFAOYSA-N	C21H19N3O2	345.402
CCCCC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135485780	HQSWNKCCECTODZ-UHFFFAOYSA-N	C27H24N4O3S	484.574
CCSC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135480209	PYKIMUDJEBGGTK-UHFFFAOYSA-N	C25H20N4O3S2	488.58
C1CN2CCC1C(C2)NC(=O)C3=CC(=C(C4=C3NC=N4)[N+](=O)[O-])Cl	135474399	YTMAQHHWGOVABH-LLVKDONJSA-N	C15H16ClN5O3	349.775
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Br)O)N5C=CN=C5	135469646	SQNXDJMPLAKIID-UHFFFAOYSA-N	C24H21BrN6O2	505.376
CC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135467858	DGESYABDLGAZMQ-UHFFFAOYSA-N	C24H18N4O3S	442.493
CC1=C2C(=CC(=C1)C3=C(C=CC=C3F)O)N=NC(=N2)NC4=CC=C(C=C4)S(=O)(=O)NCCN5CCCC5	135466381	KFDJNCCNWVEQKZ-UHFFFAOYSA-N	C26H27FN6O3S	522.599
COC1=C(C2=C(C(=C1)N)N=CC=C2)O	135465821	XUVIZULWMBKCCF-UHFFFAOYSA-N	C10H10N2O2	190.202
CCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCN(C)C)[N+](=O)[O-]	135465607	GFKYWTZAZLGMEK-UHFFFAOYSA-N	C19H21N5O3	367.409
CCC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)O	135464357	MYVYNJHLRFIDBV-UHFFFAOYSA-N	C25H20N4O4	440.459
CNC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NSC(=O)N5)C(=O)O	135462419	CVRZBKHIZCNPES-UHFFFAOYSA-N	C24H19N5O3S	457.508
CCCCOC1=CC2=C(C=C1)NC3=C(C=CC4=C3C2=NN4CCNCCO)[N+](=O)[O-]	135457488	WZKNDZUXRWOSFS-UHFFFAOYSA-N	C21H25N5O4	411.462
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=C(C=C4)F)Cl)O)N5C=CN=C5	135454939	DJEARTUSVWKEAS-UHFFFAOYSA-N	C24H20ClFN6O2	478.912
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)NS(=O)(=O)C)O)N5C=CN=C5	135452916	ITOBIOBRLRLTTQ-UHFFFAOYSA-N	C25H25N7O4S	519.58
CC1=CC=CC2=NC3=CC=CC(=C3N=C12)C(=O)NCCCN(C)CCCNC4=[N+](C5=CC=CC=C5[N+](=N4)[O-])[O-]	135448294	SKWKMSWTRWUAGT-UHFFFAOYSA-N	C28H30N8O3	526.601
